package_name,label,timestamp,reflection_invoke_count,dex_class_loader_count,runtime_exec_count,dynamic_class_load_count,getPackageInfo_count,sendTextMessage_count,getDeviceId_count,getSubscriberId_count,cipher_init_count,cipher_aes_count,cipher_des_count,secret_key_gen_count,base64_encode_count,system_exit_attempt,debugger_check_count,emulator_check_count,root_check_count,sleep_call_count,stack_trace_inspect_count,secure_random_count,verify_attempt_count,string_decrypt_count,native_lib_load_count,implicit_intent_count,startActivity_count,sendBroadcast_count,bindService_count,content_resolver_query_count,content_resolver_insert_count,file_write_count,file_read_sensitive_count,shared_prefs_write_count,openFileOutput_count,deleteFile_count,getExternalStorageDirectory_count,socket_create_count,url_connection_count,ssl_bypass_attempt,dns_lookup_count,setRequestProperty_count,alarm_manager_set_count,job_scheduler_count,register_receiver_count,requestPermission_count,setComponentEnabled_count,thread_create_count,process_list_query_count,memory_alloc_large_count,class_loader_parent_count,native_method_register_count,accessibility_query_count,overlay_window_count,clipboard_read_count,clipboard_write_count,http_get_count,http_post_count,websocket_count,ssl_bypass_count,aes_encrypt_count,rsa_count,hash_md5_count,hash_sha_count,base64_enc_count,base64_dec_count,location_gps_count,location_net_count,camera_open_count,mic_record_count,sms_read_count,call_log_count,file_delete_count,pkg_install_count,pkg_enum_count,notif_listen_count,screen_capture_count,input_inject_count,acc_action_count,acc_window_count,foreground_service_count,network_score,anti_analysis_score,persistence_score,stealth_score,exfil_score,privilege_score,surveillance_score,dynamic_exec_score,crypto_to_network_ratio,write_to_read_ratio,anti_to_total_ratio,reflection_to_exec_ratio,network_to_activity_ratio,has_crypto_and_network,has_exfil_pattern,has_evasion_pattern,has_persistence_pattern,has_privilege_escalation,has_sms_exfil,has_full_spy_pattern,network_score_per_sec,anti_analysis_score_per_sec,stealth_score_per_sec,dynamic_exec_score_per_sec,reflection_rate,network_events_rate,file_write_rate,crypto_rate,anti_analysis_rate,dynamic_load_rate,log1p_reflection_invoke,log1p_dns_lookup,log1p_shared_prefs_write,log1p_file_read_sensitive,log1p_stack_trace_inspect,log1p_file_write,first_network_ms,first_crypto_ms,first_anti_analysis_ms,first_file_write_ms,first_reflection_ms,first_exec_ms,first_sms_ms,first_dynamic_load_ms,burst_peak_count,session_duration_ms,early_network_flag,early_anti_analysis_flag,crypto_before_network,rapid_burst_flag,early_exec_flag,early_file_write_flag,early_crypto_flag,delta_exec_after_reflection,delta_network_after_file,delta_network_after_crypto,delta_reflection_after_dex,session_anomaly_flag,seq_reflect_before_exec,seq_crypto_before_network,seq_root_check_before_exit,seq_dex_then_reflect,seq_anti_before_payload,seq_file_then_network,seq_contact_then_sms,seq_triple_chain_count,seq_max_chain_length,seq_alternating_crypto_net,seq_reflect_exec_count,seq_dex_reflect_count,seq_file_network_count,seq_crypto_network_count,seq_anti_exec_count,seq_first_reflect_exec_ms,seq_first_dex_reflect_ms,seq_first_file_network_ms,seq_first_crypto_network_ms,seq_first_anti_exec_ms,seq_surveil_before_network,seq_persist_before_exec,seq_clipboard_before_network,seq_overlay_before_network,seq_surveil_network_count,seq_clipboard_network_count,seq_first_surveil_network_ms,seq_first_clipboard_network_ms
com.android.pill,malware,2026-05-10 09:37:17,1,0,0,1,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,2,35,0,35,1,0.0,0.0,0.0056,1.0,35.0,0,0,1,0,0,0,0,0.2873,0.0164,0.0164,0.0082,0.0082,0.2873,0.0,0.0,0.0,0.0082,0.6931,3.5835,0.0,0.0,0.0,0.0,3208,-1,1124,-1,201,-1,-1,3203,246,121817,1,1,0,1,0,0,0,-1,-1,-1,-3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.bitsetter.minishark,malware,2026-05-10 09:38:21,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,64,0,0,0,4,0,15,15,6,0,15,0,0,0,0,5,0,8,0,0,0,1,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,1,0,0,0,0,0,0,5,2,9,1,20,1,8,1,0.0,1.0,0.006,0.0,5.0,0,0,1,1,0,0,0,0.0412,0.0165,0.0082,0.0082,0.0,0.0412,0.1235,0.0,0.0,0.0082,0.0,1.7918,1.9459,2.7726,0.0,2.7726,10458,-1,-1,495,-1,58752,-1,58835,182,121496,0,0,0,1,0,1,0,-1,9963,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.datahopper.tinyture,malware,2026-05-10 09:39:35,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,71,0,0,0,4,0,17,17,6,0,17,0,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,1,0,0,0,0,0,0,9,2,10,1,26,1,8,1,0.0,1.0,0.0056,0.0,9.0,0,0,1,1,0,0,0,0.0733,0.0163,0.0081,0.0081,0.0,0.0733,0.1384,0.0,0.0,0.0081,0.0,2.3026,1.9459,2.8904,0.0,2.8904,10459,-1,-1,503,-1,59529,-1,59607,185,122830,0,0,0,1,0,1,0,-1,9956,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
eu.qtzrjq.needforspeedunderground,malware,2026-05-10 09:39:59,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,5,2,0,0,0,0,139,139,19,0,139,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,5,5,1,10,144,0,1,8,0.0,1.0,0.0053,8.0,2.5,0,0,1,0,0,0,0,0.0411,0.0411,0.0821,0.0657,0.0657,0.0411,1.1414,0.0,0.0,0.0164,2.1972,0.6931,2.9957,4.9416,0.0,4.9416,451,-1,-1,413,388,-1,-1,443,299,121779,1,0,0,1,0,1,0,-1,38,-1,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.newskin.floraandfauna,malware,2026-05-10 09:40:56,256,0,28,2,17,0,2,0,0,0,0,0,0,2,0,0,0,2,47,0,0,0,0,34,2,0,0,2,0,3,3,8,0,3,6,0,7,0,7,0,0,0,0,0,0,5,300,0,0,0,113,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,14,51,0,258,17,300,21,284,0.0,1.0,0.0594,9.1429,7.0,0,0,1,0,0,0,0,0.1146,0.4176,2.1128,2.3257,2.0964,0.1146,0.0246,0.0,0.0,0.0164,5.5491,2.0794,2.1972,1.3863,3.8712,1.3863,757,-1,60140,2909,99,55034,-1,13361,343,122114,1,0,0,1,0,1,0,54935,-2152,-1,-13262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.fadjljf.jadh,malware,2026-05-10 09:42:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0,121223,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.A017,malware,2026-05-10 09:42:44,17,0,0,8,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,25,25,3,0,22,0,2,4,0,4,0,0,0,0,0,0,1,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,1,0,25,37,0,5,17,0.2,1.0,0.0035,17.0,5.0,1,0,1,0,0,0,0,0.082,0.0082,0.205,0.1394,0.1394,0.082,0.205,0.0164,0.0,0.0656,2.8904,1.6094,1.3863,3.2581,0.0,3.2581,15195,15190,91938,390,317,-1,-1,316,186,121948,0,0,1,1,0,1,0,-1,14805,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
uk.zeemqu.legoninjagoshadowofronin,malware,2026-05-10 09:44:12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,0,0,0,0,121,121,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,6,0,4,121,0,0,4,0.0,1.0,0.0076,4.0,0.0,0,0,1,0,0,0,0,0.0,0.0494,0.0329,0.0329,0.0329,0.0,0.9954,0.0,0.0,0.0,1.6094,0.0,0.0,4.804,0.0,4.804,-1,-1,-1,815,393,-1,-1,-1,173,121560,0,0,0,1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.H170089D08,malware,2026-05-10 09:44:42,209,1,0,37,3,0,3,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,1,1,0,8,0,14,13,1,0,10,24,1,6,0,7,0,1,0,1,0,0,3,2,0,3,0,61,0,0,0,0,0,0,0,0,0,2,1,0,348,0,0,0,0,4,0,10,0,2,0,0,0,0,0,0,14,4,2,247,32,2,20,210,0.2857,1.0769,0.005,209.0,14.0,1,0,1,1,0,0,0,0.219,0.0626,3.8643,3.2855,3.2698,0.219,0.219,0.0626,0.0626,0.5789,5.3471,2.0794,0.6931,2.6391,0.0,2.7081,469,1323,1292,194,137,-1,-1,263,608,63918,1,1,0,1,0,1,1,-1,275,-854,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.exam.ro,malware,2026-05-10 09:45:19,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0.0,0.0,0.0112,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.3284,0.0,0.0,0.0,0.0,1.6094,0.0,1.0986,0.0,-1,425,29132,-1,-1,-1,-1,-1,180,121812,0,0,0,1,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.dotc.ime.latin.flash,malware,2026-05-10 09:47:36,75,0,2,13,58,0,12,4,12,9,0,0,0,2,0,0,0,6,77,0,0,0,0,548,5,7,4,6,0,35,35,118,0,37,1287,11,42,0,41,0,4,8,9,0,8,2,240,0,0,0,465,0,0,1,0,0,0,0,4,3,61,40,0,8,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,94,85,29,88,141,248,80,77,0.1277,1.0,0.0255,37.5,18.8,1,0,1,1,0,0,0,0.9373,0.8475,0.8774,0.7678,0.7478,0.9373,0.349,0.1196,0.0,0.1296,4.3307,3.7377,4.7791,3.5835,4.3567,3.5835,8639,9071,71910,161,437,70570,-1,409,909,100293,0,0,0,1,0,1,0,70133,8478,-432,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
zv.cbo.d,malware,2026-05-10 09:48:53,16,0,0,0,6,0,4,1,12,12,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,0,0,0,8,8,2,0,7,0,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,225,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,1,0,16,26,0,11,16,2.0,1.0,0.003,16.0,6.0,1,0,1,0,0,0,0,0.0491,0.0082,0.131,0.131,0.131,0.0491,0.0655,0.0983,0.0,0.0,2.8332,1.3863,1.0986,2.1972,0.0,2.1972,1994,1972,-1,1992,1981,-1,-1,-1,293,122105,1,0,1,1,0,1,1,-1,2,22,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.qdzi.hlhoj.awzwu,malware,2026-05-10 09:50:10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0.0,0.0,0.0028,4.0,0.0,0,0,1,0,0,0,0,0.0,0.0082,0.0329,0.0329,0.0329,0.0,0.0,0.0,0.0,0.0,1.6094,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,417,-1,-1,-1,89,121435,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.newskin.fireskeleton,malware,2026-05-10 09:52:50,270,0,0,2,18,0,4,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,154,2,0,0,2,0,7,7,7,0,6,11,0,4,0,4,0,0,0,4,0,0,9,291,0,0,0,193,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,8,6,4,272,15,291,27,270,0.0,1.0,0.0059,270.0,4.0,0,0,1,0,0,0,0,0.0658,0.0493,2.2359,2.2195,2.2195,0.0658,0.0575,0.0,0.0329,0.0164,5.6021,1.6094,2.0794,2.0794,0.0,2.0794,2939,-1,72237,3060,100,-1,-1,39201,406,121651,1,0,0,1,0,1,0,-1,-121,-1,-39101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.zxly.assist,malware,2026-05-10 09:52:55,14,0,47,10,2,0,3,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,2,20,2,3,0,0,0,12,12,7,0,12,0,4,0,0,3,0,0,0,5,0,0,13,2,0,0,0,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,85,0,0,0,0,0,0,7,8,5,26,19,2,10,63,0.0,1.0,0.0101,0.2979,3.5,0,0,1,0,0,0,0,0.0576,0.0659,0.214,0.5187,0.1153,0.0576,0.0988,0.0,0.0,0.0823,2.7081,1.3863,2.0794,2.5649,0.0,2.5649,343,-1,3692,591,581,284,-1,580,663,121469,1,1,0,1,1,1,0,-297,-248,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
